etfCode,name,codeType,issuer,benchmarkName,detailScope,readinessScore,grade,assetClassEvidence,regionEvidence,sectorEvidence,strategyEvidence,dividendEvidence,holdingsCount,tagCount,hasLlmContribution,missingFields
104530,KIWOOM 코리아고배당,krx_numeric,키움투자자산운용,MKF 웰스 고배당20,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
105010,TIGER 라틴35,krx_numeric,미래에셋자산운용,BNY Latin America 35 ADR,enriched,68,B,medium,low,medium,medium,low,36,3,false,산업·국가 비중|실제 분배금 이력
105190,ACE 200,krx_numeric,한국투자신탁운용,코스피 200,enriched,50,C,medium,low,medium,medium,none,10,4,true,산업·국가 비중|분배 일정|실제 분배금 이력
105780,RISE 5대그룹주,krx_numeric,KB자산운용,MKF 5대그룹주,enriched,76,A,medium,low,medium,medium,high,10,3,true,산업·국가 비중
108450,ACE 삼성그룹섹터가중,krx_numeric,한국투자신탁운용,MKF SAMs SW,enriched,40,C,low,low,medium,low,none,10,3,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
108590,TREX 200,krx_numeric,유리자산운용,코스피 200,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
114100,RISE 국고채3년,krx_numeric,KB자산운용,KTB INDEX(시장가격),enriched,61,B,medium,low,low,medium,high,0,4,false,구성종목|산업·국가 비중
114260,KODEX 국고채3년,krx_numeric,삼성자산운용,MKF 국고채지수(총수익),thin,25,D,low,low,low,low,none,0,4,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
114460,ACE 국고채3년,krx_numeric,한국투자신탁운용,KTB INDEX(시장가격),thin,25,D,low,low,low,low,none,0,4,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
114470,KIWOOM 국고채3년,krx_numeric,키움투자자산운용,KTB INDEX(시장가격),thin,25,D,low,low,low,low,none,0,4,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
114800,KODEX 인버스,krx_numeric,삼성자산운용,코스피 200 선물지수,enriched,48,C,low,low,medium,low,low,2,5,true,상품 설명·투자 목적|산업·국가 비중|실제 분배금 이력
114820,TIGER 국채3년,krx_numeric,미래에셋자산운용,KTB INDEX(시장가격),enriched,68,B,medium,low,medium,medium,low,4,4,false,산업·국가 비중|실제 분배금 이력
117460,KODEX 에너지화학,krx_numeric,삼성자산운용,KRX 에너지화학,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
117680,KODEX 철강,krx_numeric,삼성자산운용,KRX 철강,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
117690,TIGER 차이나항셍30,krx_numeric,미래에셋자산운용,Hang Seng China (Hong Kong-listed) 30 Index,enriched,68,B,medium,low,medium,medium,low,31,3,false,산업·국가 비중|실제 분배금 이력
117700,KODEX 건설,krx_numeric,삼성자산운용,KRX 건설,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
122090,PLUS 코스피50,krx_numeric,한화자산운용,코스피 50,enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
122260,KIWOOM 통안채1년,krx_numeric,키움투자자산운용,MK 통안채지수(총수익),thin,25,D,low,low,low,low,none,0,4,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
122630,KODEX 레버리지,krx_numeric,삼성자산운용,코스피 200,enriched,48,C,low,low,medium,low,low,210,5,true,상품 설명·투자 목적|산업·국가 비중|실제 분배금 이력
123310,TIGER 인버스,krx_numeric,미래에셋자산운용,코스피 200 선물지수,enriched,68,B,medium,low,medium,medium,low,2,5,false,산업·국가 비중|실제 분배금 이력
123320,TIGER 레버리지,krx_numeric,미래에셋자산운용,코스피 200,enriched,68,B,medium,low,medium,medium,low,204,5,true,산업·국가 비중|실제 분배금 이력
130680,TIGER 원유선물Enhanced(H),krx_numeric,미래에셋자산운용,S&P GSCI Crude Oil Enhanced Index ER,enriched,68,B,medium,low,medium,medium,low,4,3,false,산업·국가 비중|실제 분배금 이력
130730,KIWOOM 단기자금,krx_numeric,키움투자자산운용,MK 머니마켓 지수(총수익),thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
131890,ACE 삼성그룹동일가중,krx_numeric,한국투자신탁운용,MKF SAMs EW 지수,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
132030,KODEX 골드선물(H),krx_numeric,삼성자산운용,S&P GSCI Gold Index(TR),enriched,33,C,low,low,low,low,low,0,3,true,상품 설명·투자 목적|구성종목|산업·국가 비중|실제 분배금 이력
133690,TIGER 미국나스닥100,krx_numeric,미래에셋자산운용,NASDAQ 100,enriched,72,B,medium,low,medium,medium,low,104,4,true,산업·국가 비중|실제 분배금 이력
136340,RISE 중기우량회사채,krx_numeric,KB자산운용,KOBI 크레딧 지수(총수익),enriched,61,B,medium,low,low,medium,high,0,4,false,구성종목|산업·국가 비중
137610,TIGER 농산물선물Enhanced(H),krx_numeric,미래에셋자산운용,S&P GSCI Agriculture Enhanced Index(ER),enriched,68,B,medium,low,medium,medium,low,8,3,false,산업·국가 비중|실제 분배금 이력
138230,KIWOOM 미국달러선물,krx_numeric,키움투자자산운용,미국달러선물지수,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
138520,TIGER 삼성그룹,krx_numeric,미래에셋자산운용,MKF SAMs FW,enriched,68,B,medium,low,medium,medium,low,17,4,true,산업·국가 비중|실제 분배금 이력
138530,TIGER LG그룹플러스,krx_numeric,미래에셋자산운용,MKF LG그룹+ FW,enriched,68,B,medium,low,medium,medium,low,21,4,true,산업·국가 비중|실제 분배금 이력
138540,TIGER 현대차그룹플러스,krx_numeric,미래에셋자산운용,MKF 현대차그룹+ FW,enriched,68,B,medium,low,medium,medium,low,21,5,true,산업·국가 비중|실제 분배금 이력
138910,KODEX 구리선물(H),krx_numeric,삼성자산운용,S&P GSCI North American Copper Index(TR),thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
138920,KODEX 콩선물(H),krx_numeric,삼성자산운용,S&P GSCI Soybeans Index(TR),thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
139220,TIGER 200 건설,krx_numeric,미래에셋자산운용,코스피 200 건설,enriched,68,B,medium,low,medium,medium,low,11,5,true,산업·국가 비중|실제 분배금 이력
139230,TIGER 200 중공업,krx_numeric,미래에셋자산운용,코스피 200 중공업,enriched,68,B,medium,low,medium,medium,low,18,5,true,산업·국가 비중|실제 분배금 이력
139240,TIGER 200 철강소재,krx_numeric,미래에셋자산운용,코스피 200 철강/소재,enriched,68,B,medium,low,medium,medium,low,11,5,true,산업·국가 비중|실제 분배금 이력
139250,TIGER 200 에너지화학,krx_numeric,미래에셋자산운용,코스피 200 에너지/화학,enriched,68,B,medium,low,medium,medium,low,29,5,true,산업·국가 비중|실제 분배금 이력
139260,TIGER 200 IT,krx_numeric,미래에셋자산운용,코스피 200 정보기술,enriched,68,B,medium,low,medium,medium,low,17,5,true,산업·국가 비중|실제 분배금 이력
139270,TIGER 200 금융,krx_numeric,미래에셋자산운용,코스피 200 금융,enriched,68,B,medium,low,medium,medium,low,23,5,true,산업·국가 비중|실제 분배금 이력
139280,TIGER 경기방어,krx_numeric,미래에셋자산운용,코스피 200 경기방어소비재,enriched,68,B,medium,low,medium,medium,low,46,4,true,산업·국가 비중|실제 분배금 이력
139290,TIGER 200 경기소비재,krx_numeric,미래에셋자산운용,코스피 200 경기소비재,enriched,68,B,medium,low,medium,medium,low,26,5,true,산업·국가 비중|실제 분배금 이력
139320,TIGER 금은선물(H),krx_numeric,미래에셋자산운용,S&P GSCI Precious Metals Index(TR),enriched,68,B,medium,low,medium,medium,low,6,3,false,산업·국가 비중|실제 분배금 이력
139660,KIWOOM 미국달러선물인버스,krx_numeric,키움투자자산운용,미국달러선물지수,thin,25,D,low,low,low,low,none,0,4,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
140570,RISE 수출주,krx_numeric,KB자산운용,MKF 수출주 지수,enriched,76,A,medium,low,medium,medium,high,10,3,true,산업·국가 비중
140580,RISE 우량업종대표주,krx_numeric,KB자산운용,MKF 우량업종대표주 지수,enriched,76,A,medium,low,medium,medium,high,10,3,true,산업·국가 비중
140700,KODEX 보험,krx_numeric,삼성자산운용,KRX 보험,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
140710,KODEX 운송,krx_numeric,삼성자산운용,KRX 운송,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
140950,파워 코스피100,krx_numeric,교보악사자산운용,코스피 100,enriched,40,C,low,low,medium,low,none,10,3,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
143850,TIGER 미국S&P500선물(H),krx_numeric,미래에셋자산운용,S&P 500 Futures Index(ER),enriched,68,B,medium,low,medium,medium,low,5,4,false,산업·국가 비중|실제 분배금 이력
143860,TIGER 헬스케어,krx_numeric,미래에셋자산운용,KRX 헬스케어,enriched,68,B,medium,low,medium,medium,low,68,4,true,산업·국가 비중|실제 분배금 이력
144600,KODEX 은선물(H),krx_numeric,삼성자산운용,S&P GSCI Silver Index(TR),thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
145670,ACE 인버스,krx_numeric,한국투자신탁운용,코스피 200 선물지수,enriched,50,C,medium,low,medium,medium,none,2,5,true,산업·국가 비중|분배 일정|실제 분배금 이력
145850,TREX 펀더멘탈 200,krx_numeric,유리자산운용,FnGuide-RAFI 코리아200 지수,enriched,50,C,medium,low,medium,medium,none,10,4,true,산업·국가 비중|분배 일정|실제 분배금 이력
147970,TIGER 모멘텀,krx_numeric,미래에셋자산운용,FnGuide 모멘텀 지수,enriched,68,B,medium,low,medium,medium,low,31,3,true,산업·국가 비중|실제 분배금 이력
148020,RISE 200,krx_numeric,KB자산운용,코스피 200,enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
148070,KIWOOM 국고채10년,krx_numeric,키움투자자산운용,KIS 10년 국고채 지수 (총수익),thin,25,D,low,low,low,low,none,0,4,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
150460,TIGER 중국소비테마,krx_numeric,미래에셋자산운용,FnGuide 중국내수테마 지수,enriched,68,B,medium,low,medium,medium,low,24,3,true,산업·국가 비중|실제 분배금 이력
152100,PLUS 200,krx_numeric,한화자산운용,코스피 200,enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
152380,KODEX 국채선물10년,krx_numeric,삼성자산운용,10년국채선물지수,thin,25,D,low,low,low,low,none,0,4,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
152500,ACE 레버리지,krx_numeric,한국투자신탁운용,코스피 200,enriched,50,C,medium,low,medium,medium,none,10,5,true,산업·국가 비중|분배 일정|실제 분배금 이력
152870,파워 200,krx_numeric,교보악사자산운용,코스피 200,enriched,40,C,low,low,medium,low,none,10,4,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
153130,KODEX 단기채권,krx_numeric,삼성자산운용,KRW Cash 지수(총수익),thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
153270,KIWOOM 코스피100,krx_numeric,키움투자자산운용,코스피 100,enriched,40,C,low,low,medium,low,none,10,3,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
156080,KODEX MSCI Korea,krx_numeric,삼성자산운용,MSCI Korea Index,enriched,40,C,low,low,medium,low,none,10,3,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
157450,TIGER 단기통안채,krx_numeric,미래에셋자산운용,KIS MSB 6M(총수익),enriched,68,B,medium,low,medium,medium,low,4,4,false,산업·국가 비중|실제 분배금 이력
157490,TIGER 소프트웨어,krx_numeric,미래에셋자산운용,FnGuide 소프트웨어 지수,enriched,68,B,medium,low,medium,medium,low,24,5,true,산업·국가 비중|실제 분배금 이력
157500,TIGER 증권,krx_numeric,미래에셋자산운용,FnGuide 증권 지수,enriched,68,B,medium,low,medium,medium,low,11,4,true,산업·국가 비중|실제 분배금 이력
159800,마이티 코스피100,krx_numeric,DB자산운용,코스피 100,enriched,40,C,low,low,medium,low,none,10,3,true,상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
160580,TIGER 구리실물,krx_numeric,미래에셋자산운용,S&P GSCI Cash Copper Index,enriched,68,B,medium,low,medium,medium,low,3,3,false,산업·국가 비중|실제 분배금 이력
161510,PLUS 고배당주,krx_numeric,한화자산운용,FnGuide 배당주 지수,enriched,76,A,medium,low,medium,medium,high,10,4,true,산업·국가 비중
166400,TIGER 200커버드콜OTM,krx_numeric,미래에셋자산운용,코스피 200 커버드콜 5% OTM,enriched,72,B,medium,low,medium,medium,low,205,5,true,산업·국가 비중|실제 분배금 이력
167860,KIWOOM 국고채10년레버리지,krx_numeric,키움투자자산운용,KIS 10년 국고채 지수 (총수익),thin,25,D,low,low,low,low,none,0,5,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
168580,ACE 중국본토CSI300,krx_numeric,한국투자신탁운용,CSI 300 Index,enriched,35,C,medium,low,low,medium,none,0,3,false,구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
169950,KODEX 차이나A50,krx_numeric,삼성자산운용,FTSE China A50 Index,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
174350,TIGER 로우볼,krx_numeric,미래에셋자산운용,FnGuide Low Vol 지수,enriched,68,B,medium,low,medium,medium,low,41,4,true,산업·국가 비중|실제 분배금 이력
174360,RISE 중국본토대형주CSI100,krx_numeric,KB자산운용,CSI A100,enriched,61,B,medium,low,low,medium,high,0,3,false,구성종목|산업·국가 비중
176950,KODEX 국채선물10년인버스,krx_numeric,삼성자산운용,10년국채선물지수,thin,25,D,low,low,low,low,none,0,5,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
181480,ACE 미국부동산리츠(합성 H),krx_numeric,한국투자신탁운용,Dow Jones U.S. Real Estate Index,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
182480,TIGER 미국MSCI리츠(합성 H),krx_numeric,미래에셋자산운용,MSCI US REIT Index,enriched,68,B,medium,low,medium,medium,low,107,3,false,산업·국가 비중|실제 분배금 이력
